region,aoi,shoreline_file,shoreline_path,row_number,dsas_date,date_column,date_method,source,source_method,pixel_er,pixel_er_method,mosaic_path,georef_er,georef_er_method,photoscale,cps,cps_method,dig_er,total_uncy,status,flag_reason
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,28,1988-02-01,DSAS_Date,attribute table,RL,attribute table,0.685681280689272,gml-sidecar:stack-exact-date:1988-02-01:Hobsonville_1988Feb01.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1988Feb01.jp2,2.43,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.5612416556599418,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,29,1988-02-01,DSAS_Date,attribute table,RL,attribute table,0.685681280689272,gml-sidecar:stack-exact-date:1988-02-01:Hobsonville_1988Feb01.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1988Feb01.jp2,2.43,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.5612416556599418,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,30,1988-02-01,DSAS_Date,attribute table,RL,attribute table,0.685681280689272,gml-sidecar:stack-exact-date:1988-02-01:Hobsonville_1988Feb01.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1988Feb01.jp2,2.43,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.5612416556599418,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,31,1981-01-04,DSAS_Date,attribute table,RL,attribute table,0.758038396293616,gml-sidecar:stack-exact-date:1981-01-04:Hobsonville_1981Jan04.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1981Jan04.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.264425359833129,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,32,1981-01-04,DSAS_Date,attribute table,RL,attribute table,0.758038396293616,gml-sidecar:stack-exact-date:1981-01-04:Hobsonville_1981Jan04.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1981Jan04.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.264425359833129,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,33,1981-01-04,DSAS_Date,attribute table,RL,attribute table,0.758038396293616,gml-sidecar:stack-exact-date:1981-01-04:Hobsonville_1981Jan04.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1981Jan04.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.264425359833129,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,34,1981-01-04,DSAS_Date,attribute table,RL,attribute table,0.758038396293616,gml-sidecar:stack-exact-date:1981-01-04:Hobsonville_1981Jan04.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1981Jan04.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.264425359833129,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,35,1981-01-04,DSAS_Date,attribute table,RL,attribute table,0.758038396293616,gml-sidecar:stack-exact-date:1981-01-04:Hobsonville_1981Jan04.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1981Jan04.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.264425359833129,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,36,1981-01-04,DSAS_Date,attribute table,RL,attribute table,0.758038396293616,gml-sidecar:stack-exact-date:1981-01-04:Hobsonville_1981Jan04.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1981Jan04.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.264425359833129,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,37,1981-01-04,DSAS_Date,attribute table,RL,attribute table,0.758038396293616,gml-sidecar:stack-exact-date:1981-01-04:Hobsonville_1981Jan04.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1981Jan04.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.264425359833129,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,38,1981-01-04,DSAS_Date,attribute table,RL,attribute table,0.758038396293616,gml-sidecar:stack-exact-date:1981-01-04:Hobsonville_1981Jan04.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1981Jan04.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.264425359833129,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,39,1981-01-04,DSAS_Date,attribute table,RL,attribute table,0.758038396293616,gml-sidecar:stack-exact-date:1981-01-04:Hobsonville_1981Jan04.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1981Jan04.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.264425359833129,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,40,1981-01-04,DSAS_Date,attribute table,RL,attribute table,0.758038396293616,gml-sidecar:stack-exact-date:1981-01-04:Hobsonville_1981Jan04.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1981Jan04.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.264425359833129,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,41,1981-01-04,DSAS_Date,attribute table,RL,attribute table,0.758038396293616,gml-sidecar:stack-exact-date:1981-01-04:Hobsonville_1981Jan04.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1981Jan04.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.264425359833129,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,42,1972-04-14,DSAS_Date,attribute table,RL,attribute table,0.645688451452914,gml-sidecar:stack-exact-date:1972-04-14:Hobsonville_1972Apr14.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1972Apr14.jp2,2.43,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.55082605764087,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,43,1972-04-14,DSAS_Date,attribute table,RL,attribute table,0.645688451452914,gml-sidecar:stack-exact-date:1972-04-14:Hobsonville_1972Apr14.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1972Apr14.jp2,2.43,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.55082605764087,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,44,1972-04-14,DSAS_Date,attribute table,RL,attribute table,0.645688451452914,gml-sidecar:stack-exact-date:1972-04-14:Hobsonville_1972Apr14.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1972Apr14.jp2,2.43,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.55082605764087,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,45,1972-04-14,DSAS_Date,attribute table,RL,attribute table,0.645688451452914,gml-sidecar:stack-exact-date:1972-04-14:Hobsonville_1972Apr14.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1972Apr14.jp2,2.43,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.55082605764087,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,46,1972-04-14,DSAS_Date,attribute table,RL,attribute table,0.645688451452914,gml-sidecar:stack-exact-date:1972-04-14:Hobsonville_1972Apr14.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1972Apr14.jp2,2.43,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.55082605764087,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,47,1972-04-14,DSAS_Date,attribute table,RL,attribute table,0.645688451452914,gml-sidecar:stack-exact-date:1972-04-14:Hobsonville_1972Apr14.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1972Apr14.jp2,2.43,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.55082605764087,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,48,1972-04-14,DSAS_Date,attribute table,RL,attribute table,0.645688451452914,gml-sidecar:stack-exact-date:1972-04-14:Hobsonville_1972Apr14.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1972Apr14.jp2,2.43,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.55082605764087,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,49,1972-04-14,DSAS_Date,attribute table,RL,attribute table,0.645688451452914,gml-sidecar:stack-exact-date:1972-04-14:Hobsonville_1972Apr14.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1972Apr14.jp2,2.43,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.55082605764087,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,50,1972-04-14,DSAS_Date,attribute table,RL,attribute table,0.645688451452914,gml-sidecar:stack-exact-date:1972-04-14:Hobsonville_1972Apr14.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1972Apr14.jp2,2.43,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.55082605764087,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,51,1972-04-14,DSAS_Date,attribute table,RL,attribute table,0.645688451452914,gml-sidecar:stack-exact-date:1972-04-14:Hobsonville_1972Apr14.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1972Apr14.jp2,2.43,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.55082605764087,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,52,1972-04-14,DSAS_Date,attribute table,RL,attribute table,0.645688451452914,gml-sidecar:stack-exact-date:1972-04-14:Hobsonville_1972Apr14.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1972Apr14.jp2,2.43,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.55082605764087,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,53,1963-04-27,DSAS_Date,attribute table,RL,attribute table,0.450145360281692,gml-sidecar:stack-exact-date:1963-04-27:Hobsonville_1963Apr27.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1963Apr27.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.1807408936834136,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,54,1963-04-27,DSAS_Date,attribute table,RL,attribute table,0.450145360281692,gml-sidecar:stack-exact-date:1963-04-27:Hobsonville_1963Apr27.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1963Apr27.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.1807408936834136,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,55,1963-04-27,DSAS_Date,attribute table,RL,attribute table,0.450145360281692,gml-sidecar:stack-exact-date:1963-04-27:Hobsonville_1963Apr27.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1963Apr27.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.1807408936834136,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,56,1963-04-27,DSAS_Date,attribute table,RL,attribute table,0.450145360281692,gml-sidecar:stack-exact-date:1963-04-27:Hobsonville_1963Apr27.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1963Apr27.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.1807408936834136,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,57,1963-04-27,DSAS_Date,attribute table,RL,attribute table,0.450145360281692,gml-sidecar:stack-exact-date:1963-04-27:Hobsonville_1963Apr27.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1963Apr27.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.1807408936834136,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,58,1963-04-27,DSAS_Date,attribute table,RL,attribute table,0.450145360281692,gml-sidecar:stack-exact-date:1963-04-27:Hobsonville_1963Apr27.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1963Apr27.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.1807408936834136,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,59,1963-04-27,DSAS_Date,attribute table,RL,attribute table,0.450145360281692,gml-sidecar:stack-exact-date:1963-04-27:Hobsonville_1963Apr27.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1963Apr27.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.1807408936834136,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,60,1963-04-27,DSAS_Date,attribute table,RL,attribute table,0.450145360281692,gml-sidecar:stack-exact-date:1963-04-27:Hobsonville_1963Apr27.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1963Apr27.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.1807408936834136,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,61,1950-10-14,DSAS_Date,attribute table,RL,attribute table,0.251075018914763,gml-sidecar:stack-exact-date:1950-10-14:Hobsonville_1950Oct14.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1950Oct14.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.1484968385182808,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,62,1950-10-14,DSAS_Date,attribute table,RL,attribute table,0.251075018914763,gml-sidecar:stack-exact-date:1950-10-14:Hobsonville_1950Oct14.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1950Oct14.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.1484968385182808,READY,
Auckland,Hobsonville,Hobsonville_shorelines.shp,Z:\Retrolens\Auckland\Hobsonville\Shorelines\Hobsonville_shorelines.shp,63,1950-10-14,DSAS_Date,attribute table,RL,attribute table,0.251075018914763,gml-sidecar:stack-exact-date:1950-10-14:Hobsonville_1950Oct14.jp2,Z:\Retrolens\Auckland\Hobsonville\Stack\Hobsonville_1950Oct14.jp2,2.09,attribute table:Georef_ER,,1,defaulted to CPS=1,0.43,2.1484968385182808,READY,
